INJE1,PRODU10,PRODU11,PRODU12,PRODU13,PRODU14,PRODU15,PRODU16,PRODU17,PRODU18,PRODU19,PRODU2,PRODU20,PRODU21,PRODU22,PRODU23,PRODU24,PRODU25,PRODU26,PRODU27,PRODU28,PRODU29,PRODU3,PRODU30,PRODU31,PRODU32,PRODU33,PRODU34,PRODU35,PRODU36,PRODU37,PRODU38,PRODU39,PRODU4,PRODU40,PRODU41,PRODU42,PRODU43,PRODU44,PRODU45,PRODU46,PRODU47,PRODU48,PRODU49,PRODU5,PRODU50,PRODU6,PRODU7,PRODU8,PRODU9,Time
0.0,1024776.25,652495.375,658023.625,1018790.5625,1215255.625,1046157.6875,560881.6875,1008381.125,1022264.75,830010.25,871181.25,748561.5625,448537.96875,574830.3125,331536.46875,1043860.4375,992232.25,273822.625,580629.0625,372849.21875,264844.34375,898003.5625,96429.9296875,94417.3671875,602628.875,313121.40625,437404.09375,191422.40625,432324.59375,247019.390625,546534.25,29761.13671875,972536.4375,521601.53125,52820.57421875,73095.4921875,36496.67578125,13602.5498046875,52087.92578125,1408.876708984375,17115.29296875,4809.89111328125,34772.3984375,888326.9375,59462.125,605403.5625,1056163.5,1120286.125,540663.625,2002-05-10 00:00:00.000000
0.0,1026566.5,653115.5,659001.6875,1021009.75,1222396.625,1049688.75,562295.75,1014067.5625,1025762.0,832128.0625,873140.125,749360.6875,449418.9375,575954.5625,333070.71875,1048656.0,995674.75,275486.28125,584994.0625,374826.03125,266253.1875,900272.0625,96907.0625,95270.0078125,609389.9375,314797.15625,439689.0625,192613.125,434474.375,248774.734375,553134.9375,30136.6953125,975308.125,524783.0,55397.17578125,76599.625,38355.703125,14332.5048828125,54798.54296875,1408.876708984375,18191.54296875,4809.89111328125,36748.96484375,890400.0625,62421.71484375,605798.25,1059373.875,1124915.5,541867.0,2002-05-20 00:00:00.000000
0.0,1028294.9375,653718.6875,659941.625,1023137.625,1229266.125,1053095.0,563680.4375,1019667.25,1029138.3125,834188.5,875023.1875,750128.4375,450267.84375,577038.3125,334580.21875,1053334.125,998988.25,277128.34375,589182.3125,376728.8125,267608.84375,902453.625,97366.3984375,96102.8359375,616041.125,316405.375,441884.71875,193774.125,436524.09375,250488.15625,559629.375,30507.78125,977988.625,527827.875,57873.015625,79963.0,40148.09765625,15043.251953125,57440.59375,1408.876708984375,19254.189453125,4809.89111328125,38696.8046875,892399.6875,65283.8671875,606182.125,1062450.375,1129368.25,543043.4375,2002-05-30 00:00:00.000000
0.0,1029964.6875,654305.625,660845.4375,1025179.25,1235877.5,1056382.75,565036.5625,1025182.375,1032399.1875,836193.5,876834.0,750866.5,451086.15625,578083.4375,336065.34375,1057898.75,1002177.875,278748.78125,593202.125,378561.25,268913.75,904552.5625,97808.859375,96916.6015625,622588.125,317949.40625,443995.65625,194906.84375,438479.625,252162.71875,566019.5625,30875.013671875,980582.25,530744.1875,60253.578125,83193.515625,41876.5546875,15735.892578125,60017.390625,1408.876708984375,20302.943359375,4809.89111328125,40618.5390625,894329.1875,68053.140625,606555.5625,1065400.375,1133653.0,544194.1875,2002-06-09 00:00:00.000000
0.0,1031578.5625,654877.0625,661715.0,1027139.4375,1242243.25,1059557.75,566365.125,1030614.4375,1035550.125,838145.1875,878576.0,751576.375,451874.53125,579091.8125,337526.53125,1062353.75,1005248.3125,280347.53125,597063.3125,380326.71875,270170.125,906573.6875,98235.265625,97712.0234375,629037.375,319432.3125,446026.21875,196012.546875,440346.1875,253801.140625,572307.875,31238.333984375,983093.0625,533539.25,62543.84765625,86297.21875,43543.8515625,16411.42578125,62531.96875,1408.876708984375,21337.595703125,4809.89111328125,42516.484375,896191.5625,70733.65625,606919.1875,1068230.375,1137776.75,545320.625,2002-06-19 00:00:00.000000
0.0,1033139.25,655433.625,662552.0,1029022.625,1248375.0,1062625.75,567666.875,1035965.125,1038596.125,840045.5625,880252.375,752259.4375,452634.25,580065.0,338964.15625,1066702.625,1008205.0625,281924.53125,600774.25,382028.28125,271380.125,908521.9375,98646.421875,98489.78125,635393.375,320857.09375,447980.375,197092.390625,442128.75,255405.78125,578497.0625,31597.384765625,985524.875,536219.8125,64748.46875,89279.84375,45152.8046875,17070.767578125,64987.12890625,1408.876708984375,22358.064453125,4809.89111328125,44392.6796875,897989.875,73329.3046875,607273.375,1070946.375,1141747.5,546423.8125,2002-06-29 00:00:00.000000
0.0,1034649.1875,655975.9375,663357.8125,1030833.0,1254283.5,1065591.875,568942.875,1041235.75,1041542.25,841896.5625,881866.125,752917.0625,453366.90625,581004.625,340378.5625,1070949.25,1011053.375,283479.59375,604342.125,383668.78125,272545.84375,910400.625,99043.0703125,99250.4921875,641658.8125,322226.5625,449861.84375,198147.421875,443832.0,256978.875,584590.1875,31951.84765625,987881.1875,538792.0,66871.765625,92149.125,46705.99609375,17714.9296875,67385.5859375,1408.876708984375,23364.33984375,4809.89111328125,46248.875,899726.9375,75843.734375,607618.5625,1073553.75,1145572.875,547504.8125,2002-07-09 00:00:00.000000
0.0,1036110.8125,656504.4375,664133.9375,1032574.3125,1259978.875,1068461.125,570194.0,1046427.0,1044393.0625,843700.25,883420.0625,753550.5,454073.625,581912.3125,341770.0625,1075097.125,1013798.375,285012.75,607773.6875,385251.15625,273669.25,912212.75,99425.90625,99994.765625,647834.9375,323543.34375,451674.1875,199178.625,445460.28125,258522.4375,590590.125,32301.521484375,990165.4375,541261.625,68917.71875,94911.5703125,48205.83203125,18344.6328125,69730.046875,1408.876708984375,24356.4375,4809.89111328125,48086.34765625,901405.4375,78280.359375,607955.0625,1076057.875,1149260.0,548564.6875,2002-07-19 00:00:00.000000
0.0,1037526.25,657019.8125,664881.6875,1034250.125,1265470.375,1071238.0,571421.125,1051539.5,1047153.0625,845458.5625,884917.0,754160.875,454755.40625,582789.5625,343139.03125,1079149.75,1016444.6875,286524.0,611075.25,386778.125,274752.3125,913961.0625,99795.5859375,100723.171875,653922.8125,324809.90625,453420.71875,200186.890625,447016.40625,260038.046875,596499.375,32646.2734375,992380.625,543634.0625,70890.046875,97572.1875,49654.578125,18960.490234375,72022.9609375,1408.876708984375,25334.38671875,4809.89111328125,49905.94921875,903027.875,80642.4375,608283.25,1078464.25,1152816.0,549604.3125,2002-07-29 00:00:00.000000
0.0,1038897.5625,657522.5625,665602.3125,1035863.625,1270767.25,1073927.125,572625.0,1056573.75,1049826.625,847173.3125,886359.4375,754749.3125,455412.75,583637.6875,344485.8125,1083110.75,1018996.625,288013.4375,614252.875,388252.3125,275796.84375,915648.4375,100152.71875,101436.2734375,659923.8125,326028.625,455104.53125,201173.046875,448504.625,261527.1875,602320.4375,32986.02734375,994529.875,545914.25,72792.2265625,100135.78125,51054.375,19563.0625,74266.484375,1408.876708984375,26298.169921875,4809.89111328125,51708.17578125,904596.6875,82933.0625,608603.6875,1080777.625,1156246.75,550624.5625,2002-08-08 00:00:00.000000
0.0,1040226.75,658013.0625,666297.125,1037417.9375,1275878.0,1076532.5,573806.5,1061530.5,1052417.75,848846.375,887749.8125,755316.75,456046.9375,584458.0625,345810.8125,1086983.75,1021458.5,289481.1875,617312.3125,389676.0625,276804.53125,917277.375,100497.8828125,102134.5859375,665839.6875,327201.75,456728.5625,202137.875,449930.875,262991.25,608055.25,33320.7578125,996615.8125,548106.9375,74627.5234375,102606.9921875,52407.08984375,20152.88671875,76462.5625,1408.876708984375,27247.8203125,4809.89111328125,53493.30078125,906114.1875,85155.203125,608916.5625,1083002.625,1159558.0,551626.3125,2002-08-18 00:00:00.000000
0.0,1041515.625,658491.9375,666967.1875,1038915.875,1280811.0,1079057.875,574966.4375,1066410.75,1054930.125,850479.4375,889090.375,755864.1875,456659.25,585252.0625,347114.46875,1090771.375,1023834.1875,290927.34375,620258.9375,391051.59375,277776.875,918850.375,100831.625,102818.609375,671672.0625,328331.375,458295.5,203082.15625,451297.75,264431.375,613705.75,33650.49609375,998641.1875,550216.3125,76398.8984375,104990.0546875,53714.55078125,20730.474609375,78612.7734375,1408.876708984375,28183.494140625,4809.89111328125,55261.46484375,907582.5,87311.625,609222.375,1085143.5,1162755.125,552610.125,2002-08-28 00:00:00.000000
0.0,1042765.8125,658959.5,667613.6875,1040360.0,1285574.0,1081507.125,576105.4375,1071215.125,1057367.625,852074.1875,890383.375,756392.5,457250.65625,586020.75,348397.15625,1094476.25,1026127.5,292352.15625,623097.8125,392381.0,278715.28125,920369.75,101154.453125,103488.8203125,677422.8125,329419.4375,459807.71875,204006.5625,452608.0,265848.46875,619273.75,33975.27734375,1000608.3125,552246.5625,78109.1875,107289.078125,54978.61328125,21296.306640625,80718.390625,1408.876708984375,29105.38671875,4809.89111328125,57012.8359375,909003.75,89404.9765625,609521.25,1087204.0,1165843.0,553576.8125,2002-09-07 00:00:00.000000
0.0,1043979.0625,659416.25,668237.625,1041752.9375,1290174.25,1083883.625,577224.1875,1075945.0,1059733.5,853632.1875,891630.8125,756902.4375,457822.125,586765.3125,349659.3125,1098101.125,1028342.125,293755.8125,625833.875,393666.25,279621.25,921837.6875,101466.8359375,104145.6796875,683091.9375,330467.875,461267.5,204911.796875,453864.3125,267243.4375,624761.1875,34295.1171875,1002519.625,554201.5,79761.0859375,109507.8828125,56201.10546875,21850.837890625,82781.0703125,1408.876708984375,30013.70703125,4809.89111328125,58747.53515625,910379.8125,91437.7734375,609813.5625,1089188.0,1168826.125,554527.0,2002-09-17 00:00:00.000000
0.0,1045156.8125,659862.5,668840.0625,1043096.9375,1294618.75,1086190.75,578323.4375,1080601.5,1062030.875,855154.875,892834.625,757394.875,458374.5,587486.875,350901.3125,1101648.5,1030481.5625,295138.46875,628471.6875,394909.25,280496.25,923256.3125,101769.2421875,104789.6328125,688679.0,331478.4375,462677.15625,205798.5,455069.40625,268617.09375,630169.875,34610.01171875,1004377.3125,556084.5625,81357.1640625,111650.0546875,57383.8046875,22394.50390625,84802.5625,1408.876708984375,30908.658203125,4809.89111328125,60465.41796875,911712.5625,93412.4375,610099.5,1091099.125,1171709.0,555461.1875,2002-09-27 00:00:00.000000
0.0,1046300.625,660298.75,669422.0,1044394.375,1298914.0,1088431.25,579403.8125,1085186.25,1064262.75,856643.75,893996.75,757870.5625,458908.625,588186.4375,352123.875,1105120.875,1032549.0625,296500.1875,631015.5625,396111.78125,281341.6875,924627.6875,102062.09375,105421.1015625,694183.4375,332452.8125,464039.125,206667.296875,456225.78125,269970.15625,635501.875,34919.96875,1006183.375,557899.0625,82899.859375,113719.0234375,58527.80078125,22927.703125,86784.4921875,1408.876708984375,31790.43359375,4809.89111328125,62166.1796875,913003.75,95331.2734375,610379.25,1092940.5,1174495.75,556380.0625,2002-10-07 00:00:00.000000
0.0,1047411.75,660725.3125,669984.25,1045647.1875,1303066.375,1090608.25,580465.8125,1089700.25,1066432.125,858100.25,895118.9375,758330.3125,459425.3125,588865.0625,353327.59375,1108520.625,1034547.875,297841.25,633469.6875,397275.5,282158.84375,925953.8125,102345.8046875,106040.484375,699609.625,333392.625,465355.5625,207518.765625,457335.84375,271303.21875,640759.3125,35225.23046875,1007939.8125,559648.1875,84391.4453125,115717.9296875,59634.5546875,23450.8046875,88728.34375,1408.876708984375,32659.2109375,4809.89111328125,63849.5859375,914255.0625,97196.4609375,610653.0625,1094715.375,1177190.375,557284.125,2002-10-17 00:00:00.000000
0.0,1048491.5625,661142.5,670527.6875,1046857.3125,1307081.75,1092724.375,581510.0,1094144.75,1068541.375,859525.75,896202.8125,758774.6875,459925.28125,589523.5625,354512.71875,1111850.25,1036480.875,299161.8125,635838.0,398402.0,282948.96875,927236.1875,102620.7578125,106648.1796875,704954.9375,334299.375,466628.4375,208353.46875,458401.875,272616.875,645944.3125,35526.1328125,1009648.5,561334.875,85834.046875,117649.796875,60705.4765625,23964.16796875,90635.3828125,1408.876708984375,33515.1640625,4809.89111328125,65515.54296875,915468.0625,99010.0859375,610921.0625,1096426.75,1179796.625,558173.8125,2002-10-27 00:00:00.000000
0.0,1049541.25,661550.625,671053.125,1048026.5625,1310966.0,1094782.125,582537.0,1098521.0,1070593.125,860921.375,897250.0,759204.5,460409.25,590162.875,355679.5625,1115111.875,1038351.0625,300462.15625,638124.25,399492.84375,283712.375,928476.625,102887.3125,107244.5625,710217.9375,335174.46875,467859.5625,209171.9375,459425.9375,273911.75,651059.0,35822.65234375,1011311.1875,562961.9375,87229.71875,119517.5,61742.1015625,24468.12890625,92507.015625,1408.876708984375,34358.4765625,4809.89111328125,67164.578125,916644.375,100774.1484375,611183.5625,1098077.25,1182318.25,559049.5625,2002-11-06 00:00:00.000000
0.0,1050562.125,661950.0625,671561.375,1049156.375,1314724.625,1096784.0,583547.1875,1102830.375,1072589.5,862288.125,898261.9375,759620.1875,460877.71875,590783.8125,356828.4375,1118307.75,1040161.0625,301742.5625,640331.875,400549.40625,284449.96875,929676.625,103145.8046875,107829.984375,715399.375,336019.25,469050.6875,209974.671875,460410.09375,275188.65625,656105.3125,36114.74609375,1012929.5625,564532.0,88580.3671875,121323.6640625,62745.75390625,24963.015625,94344.59375,1408.876708984375,35189.3203125,4809.89111328125,68798.0859375,917785.25,102490.546875,611440.625,1099669.75,1184758.625,559911.8125,2002-11-16 00:00:00.000000
0.0,1051555.0,662341.125,672053.0625,1050247.75,1318362.625,1098732.125,584541.0625,1107073.875,1074533.0,863627.0,899240.125,760022.5,461330.75,591387.1875,357959.71875,1121439.75,1041913.5625,303003.34375,642464.25,401573.09375,285162.9375,930837.9375,103396.578125,108404.796875,720503.4375,336835.0,470203.46875,210762.15625,461356.21875,276448.4375,661084.5625,36402.41015625,1014505.25,566047.5625,89887.8125,123070.84375,63717.7734375,25449.158203125,96149.328125,1408.876708984375,36007.859375,4809.89111328125,70417.1953125,918892.25,104161.09375,611692.4375,1101206.5,1187121.0,560761.0,2002-11-26 00:00:00.000000
0.0,1052521.25,662724.0625,672529.0,1051301.625,1321884.875,1100628.75,585519.0625,1111252.875,1076425.375,864939.0625,900185.9375,760411.875,461769.125,591973.6875,359073.78125,1124510.0,1043610.875,304244.75,644524.4375,402565.21875,285852.8125,931962.125,103639.9296875,108969.328125,725531.625,337622.96875,471319.46875,211534.859375,462266.125,277691.875,665999.0625,36685.62890625,1016039.75,567511.0625,91153.8125,124761.4765625,64659.5234375,25926.8359375,97922.3125,1408.876708984375,36814.3046875,4809.89111328125,72022.1484375,919966.5625,105787.484375,611939.1875,1102690.0,1189408.625,561597.5,2002-12-06 00:00:00.000000
0.0,1053461.625,663099.1875,672989.75,1052319.875,1325296.125,1102476.0,586481.5625,1115368.75,1078268.625,866225.125,901100.5625,760788.8125,462193.5625,592544.0625,360171.03125,1127520.125,1045255.3125,305467.21875,646515.5,403527.03125,286520.625,933050.6875,103876.15625,109523.890625,730484.4375,338384.3125,472400.1875,212293.234375,463141.375,278919.625,670850.6875,36964.3515625,1017534.5,568924.6875,92380.03125,126397.8828125,65571.3671875,26396.3203125,99666.0859375,1408.876708984375,37608.82421875,4809.89111328125,73612.2421875,921009.4375,107371.375,612181.0625,1104121.875,1191624.375,562421.625,2002-12-16 00:00:00.000000
